"","business_id","stars","category","word"
"1511","nDT0T3yW6G89vzdx4p_P4A",4,"Asian Fusion, Restaurants, Chinese, Japanese","crab"
"1512","f2FfutZhb4F-m1Ob0EdYaw",1,"Restaurants, Asian Fusion, Food, Food Delivery Services, Event Planning & Services, Caterers, Fast Food, Vegetarian, Chinese","crab"
"1513","tZB8K6RP7BPou0X2tZ-hDg",1,"Restaurants, Chinese","crab"
"1514","QvKN1zh_BCFai6oDCx3d_g",3,"Restaurants, Chinese","crab"
"1515","m4DwPVxmFDQE_FnGIOa3cQ",3,"Buffets, Chinese, Restaurants","crab"
"1516","DCab_cz7nDDW-IPsnKGb_A",4,"Food, Chinese, Food Delivery Services, Restaurants","crab"
"1517","WcHMfQZzs3G5UVY_zBB2FA",4,"Restaurants, Chinese","crab"
"1518","fj7NnkbfHfEouJExa6MIhw",2,"American (New), Chinese, Restaurants","crab"
"1519","Kxlt3ZNmTzbxRFYelWAmKA",5,"Restaurants, Chinese","crab"
"1520","VKNwgZGroTNHcPqgRtmcpA",4,"Restaurants, Asian Fusion, Chinese, Gluten-Free","crab"
"1521","4Wnj4lg3vtcZMaibE54pmQ",2,"Chinese, Restaurants, Food","crab"
"1522","dWB0HT1nXQ2N8n3bvPKJuQ",5,"Chinese, Restaurants, Sushi Bars","crab"
"1523","ffUCy7Gd8Gr28oK5mHOjsw",1,"Restaurants, Chinese","crab"
"1524","AR1w3ragHgRvnU71A7aaZA",4,"Restaurants, Chinese, Asian Fusion","crab"
"1525","pRfIJ6zurjEsWmJheDOP6A",5,"Restaurants, Chinese, Japanese","crab"
"1526","SbWqeztXrCTsYMsf6KGYvg",1,"Restaurants, Chinese","crab"
"1527","kYTzpbnpVDZVghVqZz7qCA",4,"Restaurants, Barbeque, Chinese","crab"
"1528","loXkZgAd70KMjP8ISCnZPQ",5,"Chinese, Restaurants","crab"
"1529","BBpEOprko-9I8bnon9N0ew",5,"Restaurants, Chinese","crab"
"1530","i55cm4i5C7fSCVONIQ8DRg",4,"Restaurants, Chinese","crab"
"1531","R_Z2wQ5dSBihyGVwDFKaeg",5,"Restaurants, Chinese","crab"
"1532","cRTkev8c66o6q6v7FstjLA",5,"Soup, Noodles, Chinese, Szechuan, Restaurants","crab"
"1533","zXJilaBN28oUdX7Owf0fRA",1,"Restaurants, Sushi Bars, Breakfast & Brunch, Chinese, Japanese, Noodles","crab"
"1534","rLJsrXyY61bouCfH58PKIA",1,"Restaurants, Chinese","crab"
"1535","OZhRvcJ8WjnvRaRQVirD6w",3,"Cantonese, Restaurants, Chinese, Szechuan","crab"
"1536","eC-duRpbiVsCD14oGYiDOA",5,"Asian Fusion, Japanese, Chinese, Sushi Bars, Thai, Restaurants","crab"
"1537","6Qpo9mVLl60gu-ajJvcBLQ",5,"Chinese, Restaurants","crab"
"1538","xULATz2siGXOPia614mg2A",2,"Chinese, Restaurants, Pan Asian, Vegetarian, Korean, Noodles, Japanese","crab"
"1539","AKJ2qjHbvxqTxMx8hjX7sw",4,"Chinese, Restaurants","crab"
"1540","F8ZTmT9pGiSF2jx9FZDjdQ",5,"Chinese, Sushi Bars, Restaurants, Japanese","crab"
"1541","jgh9iT5k7JxkeK9gu4VJAw",4,"Szechuan, Sushi Bars, Japanese, Restaurants, Chinese","crab"
"1542","d0_yLkH7u16tlcvvU-zIxw",3,"Chinese, Restaurants","crab"
"1543","asAHqgKQtCWiBbC3XriSIQ",5,"Restaurants, Chinese, Food, Ethnic Food, Specialty Food","crab"
"1544","cGQKUOAZm_VHcQOJWbatog",5,"Chinese, Gluten-Free, Restaurants, Asian Fusion","crab"
"1545","uA9tzuzID3t5yZ8rhZ1bQw",5,"Chinese, Restaurants","crab"
"1546","X4CRPHvv-33kjxVJISZpUg",1,"Sushi Bars, Restaurants, Chinese","crab"
"1547","35JjuQ6nsSNshtt5hyLUCQ",4,"Japanese, Sushi Bars, Chinese, Restaurants","crab"
"1548","bvTyaYHXupi1c5mbs65RyQ",1,"Buffets, Chinese, Restaurants, Soup","crab"
"1549","zG3GJiIrF01bwgP0tQdkZg",1,"Chinese, Restaurants, Sushi Bars","crab"
"1550","5jSwodZ2cLIgD0SLGXYbeg",5,"Buffets, Chinese, Asian Fusion, Restaurants, American (Traditional)","crab"
"1551","QQSlx-l_cfwkVrNwjV_HgQ",5,"Restaurants, Chinese","crab"
"1552","NyGlEmuYcpZSKfk6IwJeSw",3,"Bars, Nightlife, Japanese, Restaurants, Asian Fusion, Pubs, Chinese, Sushi Bars, Taiwanese, Cocktail Bars","crab"
"1553","cxq_iu2Zl5jm6qLGfff5eA",4,"Restaurants, Chinese","crab"
"1554","ubVWVTrw4zvsqnaW22-BMw",5,"Chinese, Restaurants, American (New)","crab"
"1555","hKfuDwUbWJWdQWmXS_g9PA",4,"Restaurants, Chinese, Asian Fusion, Szechuan","crab"
"1556","c8bdxic-VcGEW-bA1EhW7g",1,"Asian Fusion, Vietnamese, Hot Pot, Soup, Desserts, Chinese, Food, Restaurants","crab"
"1557","CuIPocteo1F3LEn1OqUoHg",5,"Chinese, Restaurants","crab"
"1558","LV6nlFQTt-KFdtapmsSzUw",3,"Restaurants, Chinese","crab"
"1559","p9rvoRXzEf7Y2nTaqnotxw",5,"Restaurants, Chinese","crab"
"1560","gFyntTks-Qd5CjDU8_2Kog",3,"Restaurants, Chinese, Buffets","crab"
"1561","Jo5wAt5LYqPKYU1-D7-pfw",1,"Chinese, Restaurants","crab"
"1562","dFywNDTZ1AnxhaEqxlA5Ug",3,"Buffets, Chinese, Restaurants, Sushi Bars","crab"
"1563","e_W6Q-qOHcUR5ZKrwvC2qw",2,"Restaurants, Chinese","crab"
"1564","zTGxLMOd9crAz0XNzqrcrA",4,"Chinese, Restaurants","crab"
"1565","WesHVJ45hCr17_bn9s69nw",3,"Buffets, Restaurants, Chinese","crab"
"1566","5It12biyGxe2Dz6kkf7wGQ",5,"Restaurants, Chinese, American (New)","crab"
"1567","VGKq16vCdPPHMoryy6XTHg",4,"Burgers, Bars, Dim Sum, Pizza, Chinese, Tapas/Small Plates, Nightlife, Restaurants","crab"
"1568","Hiqb7coNwQgEoAR9bn5XMg",5,"Restaurants, Chinese","crab"
"1569","tRrMljYqr48OjWoHDDkSoQ",1,"Restaurants, Chinese","crab"
"1570","BCga5CbMqcZLCpxAuln57w",5,"Chinese, Asian Fusion, Restaurants, Sushi Bars","crab"
"1571","Ucph9MH577u6j0zPK93amw",2,"Chinese, Restaurants","crab"
"1572","rloarAwOAiQWss9kdl41nQ",1,"Restaurants, Thai, Sushi Bars, Chinese","crab"
"1573","khKH3drFrWAGPhCRUS0hkA",5,"Restaurants, Chinese","crab"
"1574","A5Xd85djipsW546Bq6qIYA",5,"Chinese, Restaurants","crab"
"1575","VBhPgceaKWOXT71d3Jp38w",2,"Chinese, Japanese, Korean, Restaurants, Asian Fusion","crab"
"1576","DQMaUSbKsRtB5lJD3egqxQ",1,"Noodles, Szechuan, Cantonese, Restaurants, Chinese","crab"
"1577","F1vdFYr7P4Xb3uAQ2AYgzQ",4,"Asian Fusion, Szechuan, Sushi Bars, Japanese, Chinese, Restaurants, Dim Sum","crab"
"1578","EbxaQO95C7PUNTmokE70XA",5,"Asian Fusion, Restaurants, Chinese","crab"
"1579","_aX7bPzYQdrIVUJpG_-0zg",4,"Buffets, Restaurants, Asian Fusion, Chinese","crab"
"1580","f1K6hzQecl-sJFYRUHvDDQ",4,"Sushi Bars, Chinese, Hot Pot, Restaurants, Szechuan, Japanese","crab"
"1581","dxkchxJR7biaqK1qUSxG8A",5,"Restaurants, Chinese","crab"
"1582","Tm2dKN_-DCdZfF2xMWrX7w",5,"Seafood, Asian Fusion, Thai, Chinese, Vietnamese, Restaurants","crab"
"1583","e9FftJq9v_porLZT7iSEhg",5,"Seafood, Sushi Bars, Chinese, Restaurants","crab"
"1584","r5qUfdiSL2_hHfdqXBJAMA",3,"Chinese, Restaurants","crab"
"1585","a58P2BPCCbQgDMbEoLfWzg",1,"Chinese, Dim Sum, Restaurants, Cantonese, Vegetarian","crab"
"1586","z8Cw9KBnDj3X40H9fXElYw",4,"Restaurants, Buffets, Chinese","crab"
"1587","mwKixosYQq8zyx2YAvrkPw",4,"Restaurants, Chinese","crab"
"1588","FDl-B4kuvpAsY8QPgXwQAA",3,"Chinese, Restaurants, Japanese","crab"
"1589","Q6_YIK0yUI8HEgqrOIE-1Q",3,"Food, Sushi Bars, Restaurants, Chinese, Japanese","crab"
"1590","C16dsL_IEOb5UzRWYhxiKw",1,"Chinese, Restaurants","crab"
"1591","BY1_pf7FHUycHOwYEenDlQ",4,"Soup, Restaurants, Chinese, Noodles","crab"
"1592","tZpxk604kWWHsJKyirraZg",5,"Shanghainese, Chinese, Restaurants","crab"
"1593","UEY70uNV3BxMbxjNmg0apg",4,"Sushi Bars, Thai, Restaurants, Chinese","crab"
"1594","XKOAi4J47i-YEhhHfKkPRQ",5,"Restaurants, Chinese","crab"
"1595","USninqjSauwQQ2T_FlkIMw",5,"Noodles, Asian Fusion, Sushi Bars, American (New), Cocktail Bars, Bars, Chinese, Nightlife, Restaurants","crab"
"1596","pJU2t-6Hd_zUosX1Aw4b0Q",4,"Chinese, Restaurants","crab"
"1597","HNW4P0jAhXYRJ_op7OcWCw",4,"Restaurants, Chinese","crab"
"1598","I2lDmQHDxnUKbEBJuJCW6w",4,"Chinese, Restaurants","crab"
"1599","Vu6yNbKinh-54QT8i27LCw",5,"Chinese, Restaurants","crab"
"1600","aAiDjaeWjiD8XxRBGMLKyw",1,"Restaurants, Chinese","crab"
"1601","gDQlaDRAjsCx2p_p6oJLjw",5,"Restaurants, Chinese","crab"
"1602","jrlkSj1TR6HWBaOJ4AzwKw",2,"Sushi Bars, Dim Sum, Restaurants, Chinese","crab"
"1603","OiR6kP_mAD47vKU1WiPshg",4,"Restaurants, Chinese","crab"
"1604","Pawavw9U8rjxWVPU-RB7LA",3,"Restaurants, Chinese","crab"
"1605","GDpd9KZdUgnjcoCWTTphqw",5,"Szechuan, Chinese, Restaurants","crab"
"1606","Tz5a_AzxWx0gtIAlinr1Ww",5,"Restaurants, Chinese, Buffets","crab"
"1607","J_NA-_WNLAJQg7eZwn1dWw",1,"Chinese, Restaurants","crab"
"1608","kS_xANADJil_EGX6gmMa5A",2,"Ethnic Food, Restaurants, Asian Fusion, Specialty Food, Chinese, Szechuan, Food","crab"
"1609","a5xUI7TvsNhM5gZr6KowDg",4,"Restaurants, Chinese","crab"
"1610","pYR9KSNrJMEx8PIjx8rccw",4,"Chinese, Restaurants","crab"
"1611","QkZEdBfKhXwCF38AJG1Ylw",5,"Mexican, Restaurants, Chinese","crab"
"1612","M-4dNFcnRJ0_hI357OLGhg",4,"Dim Sum, Restaurants, Chinese, Food","crab"
"1613","XaqWUocr0MlYVi5yusjk0Q",3,"Chinese, Restaurants","crab"
"1614","471g2XO27o_zF2ZYrwvIeQ",3,"Chinese, Restaurants","crab"
"1615","EhlOUjd2dh52SV_XfoORSA",3,"Sushi Bars, Thai, Restaurants, Chinese","crab"
"1616","K0hjawODyinXeiHUlnn9VA",5,"Chinese, Restaurants","crab"
"1617","_P-N2rDIJ2kHTPstjUWByQ",4,"Restaurants, Chinese","crab"
"1618","zs8FigAlH_rfYJ3FoCzMGw",4,"Chinese, Restaurants","crab"
"1619","0aA5l11oXes0aS6mkN5lMQ",5,"Szechuan, Chinese, Restaurants","crab"
"1620","Y3pjXqh-kOdaQS3I-nQxQQ",5,"Restaurants, Chinese","crab"
"1621","zYb8dR4tsolqeJRj8x4tdw",1,"Barbeque, Restaurants, Noodles, Chinese","crab"
"1622","iuIkzvQRb4DVWOMhE4GI3g",3,"Restaurants, Asian Fusion, Sushi Bars, Chinese","crab"
"1623","t-LnJne10SHAWATKYdQdJQ",4,"Chinese, Mongolian, Asian Fusion, Restaurants","crab"
"1624","EKQiKd7EMZjsa4JokFaeAg",5,"Restaurants, Chinese","crab"
"1625","7LlND5b0bjWylNBNQ-oZMA",1,"Restaurants, Chinese","crab"
"1626","tw8I1hZdlGpwO2QaAIeQWg",4,"Restaurants, Japanese, Chinese, Buffets","crab"
"1627","e-XkLeDKWKpleCT5a78gsw",5,"Restaurants, Seafood, Chinese","crab"
"1628","nVqOTTfDiu12xsQtFTO7_w",1,"Chinese, Food, Restaurants, Convenience Stores","crab"
"1629","zswdqM8Av3KxVv9o7_6ORA",4,"Event Planning & Services, Restaurants, Caterers, Chinese","crab"
"1630","aS4t4ee3xqQXgNHNxi9gAA",3,"Restaurants, Noodles, Chinese","crab"
"1631","Ubye_qiESMKdUjQUBmNWWg",3,"Restaurants, Chinese","crab"
"1632","T4JGbW9XEGQVrLpQcNFXtA",5,"Chinese, Restaurants","crab"
"1633","8B4tanBgBpccBUWSEH4yLA",5,"Chinese, Restaurants","crab"
"1634","pxYqUpCz1WQU5M-1tW3-Lw",3,"Restaurants, Chinese","crab"
"1635","iTNsT5xYHhQWTYDTROZCRw",3,"Sushi Bars, Seafood, Chinese, Restaurants","crab"
"1636","B2UK8R5y-nSyTrCpzn_VFA",4,"Restaurants, Chinese, Event Planning & Services, Asian Fusion, Caterers","crab"
"1637","uuQDpnCYn1Nf2pXZTtMLHg",5,"Restaurants, Chinese, Asian Fusion","crab"
"1638","DXP3MbE8srQITLlAuS45aQ",2,"Chinese, Restaurants, Szechuan","crab"
"1639","PgaHjsWV3whvHF1CHU1rZg",4,"Restaurants, Chinese","crab"
"1640","RdwJXTQo3Ez9DAbGpybl_w",1,"Chinese, Restaurants","crab"
"1641","bFlP7uApDamdiVHwX8OwfA",5,"Seafood, Chinese, Soup, Restaurants","crab"
"1642","EHKzu5r2NEz5Zq2R84J4ow",3,"Chinese, Japanese, Restaurants, Sushi Bars","crab"
"1643","GVTL5nxjlhzdXJMy4-4HBA",4,"Restaurants, Chinese","crab"
"1644","dxh4eQyUPxoD0uupjuqjug",5,"Restaurants, Chinese","crab"
"1645","Zs8LPufciU-jDpbAVFqKcA",4,"Chinese, Restaurants","crab"
"1646","toc31C-Qy2smSq0A7Q8FgA",3,"Soup, Restaurants, Breakfast & Brunch, Chinese, Noodles","crab"
"1647","z_zyOfFO-OIYgCR5hstyTw",5,"Chinese, Restaurants, Asian Fusion, Vietnamese","crab"
"1648","JzV9vG0z6h2pllvUyTVxFw",5,"American (New), Chinese, Restaurants","crab"
"1649","Ed5feP-TztmLtc4pRKDvNA",4,"Restaurants, Vietnamese, Chinese","crab"
"1650","cXmlv2WBzuB6JLMhaCvLuQ",5,"Restaurants, Chinese, Specialty Food, Noodles, Soup, Kebab, Food","crab"
"1651","956ZfpypyxLLkRmlaHWGkA",4,"Chinese, Buffets, Restaurants","crab"
"1652","Y81wukOSmZ6sRS1cn1QhXA",3,"Chinese, Restaurants","crab"
"1653","7oS4RyfwnQ3n9fARzjsNNg",2,"Chinese, Restaurants","crab"
"1654","qThJY-H6Fo8HvfdIvwrjiw",3,"Chinese, Restaurants","crab"
"1655","R-9gUTN8BJIDqGgzXEmq3Q",3,"Chinese, Restaurants, Asian Fusion, Food","crab"
"1656","SUktrYdNQD8k2vvkM4OpfA",5,"Chinese, Restaurants","crab"
"1657","BSjJIFtg1BkLTCYJYzy7Og",1,"Buffets, Restaurants, Chinese","crab"
"1658","dGJwiltTg81VuCdHl485MA",4,"Restaurants, Chinese","crab"
"1659","MxGk2Pxy2M0fQUV0t4bsbQ",1,"Chinese, Bars, Restaurants, Asian Fusion, Szechuan, Nightlife, Lounges, Noodles, Vegetarian, Soup","crab"
"1660","OgwN65jZebPRIPSmNpRP7A",2,"Seafood, Ethnic Food, Noodles, Restaurants, Chinese, Food, Specialty Food, Soup","crab"
"1661","D0CmKnqGOf_jaPgECFZcCw",5,"Food, Thai, Chinese, Restaurants","crab"
"1662","-UjCvAsvBOr19y8lqPueiQ",4,"Chinese, Restaurants","crab"
"1663","rPshoySU7Xfafoi3S0KDfg",4,"Asian Fusion, Restaurants, Chinese, Greek, Thai, Cambodian","crab"
"1664","mZde8M2gs5popxzKOvCo5w",1,"Chinese, Restaurants","crab"
"1665","5YUoTimGDPbbmRfw6SJgTQ",4,"Restaurants, Chinese","crab"
"1666","0DD-SXcNL07Rh5DA0OAtkg",5,"Sushi Bars, Restaurants, Buffets, Chinese","crab"
"1667","1qw65j15MqKqYkljH_iSyA",4,"Buffets, Restaurants, Chinese","crab"
"1668","kbq9QlIprqKpIWXZEXtGSA",2,"Chinese, Restaurants","crab"
"1669","KHEkVJ7j0cqoMPFBqBHN7A",5,"Chinese, American (Traditional), Restaurants, Buffets","crab"
"1670","0It4d0eFPJ5UnQqe6g2Z3w",4,"Buffets, Chinese, Restaurants","crab"
"1671","j2kjfjODIZyNPxAu1Dow6A",3,"Restaurants, Chinese, Buffets","crab"
"1672","VEa-IUbIgi9dmpCFMTn8Tw",4,"Chinese, Vegetarian, Restaurants, Sushi Bars, Japanese","crab"
"1673","-06-Fdi30wJx-JA8P7CAng",5,"Restaurants, Chinese, Seafood, Cantonese, Szechuan","crab"
"1674","MBirSnTW4pt2k7Ny6KC72w",1,"Chinese, Restaurants, Szechuan, Cantonese","crab"
"1675","sRUesAB_yPZzzqMtjrwFsA",5,"Restaurants, Chinese","crab"
"1676","hZAKEk_nNEIxd-IUkZlghA",1,"Chinese, Restaurants","crab"
"1677","MLwVTDhM2DOESvKGcfKCsg",5,"Restaurants, Chinese","crab"
"1678","oK_uwtOectm906rpUtHiug",1,"Restaurants, Chinese","crab"
"1679","WJ0dK9O_prt2ud1BXAZYtg",3,"Chinese, Restaurants, Soup, Seafood","crab"
"1680","NG5qynmV0kzxQMFJG7mhEw",3,"Japanese, Restaurants, Chinese","crab"
"1681","xVgBhNzlnSmNY5MwqgBrCQ",1,"Restaurants, Mexican, Chinese","crab"
"1682","XODz0rilGYo6_xd5e7isOw",2,"Restaurants, Chinese","crab"
"1683","L4GzMZqY4L_5GPC22pIM0Q",5,"Food, Chinese, Restaurants","crab"
"1684","IXP6VfjiUFIRiRbZjeUulw",1,"Restaurants, Szechuan, Chinese","crab"
"1685","BLtzUCwmGOSVgPJ78N3ORA",4,"Food, Barbeque, Restaurants, Chinese, Desserts","crab"
"1686","4X3IPhAmq5YynFRDeuBlbQ",4,"Seafood, Vegetarian, Restaurants, Chinese","crab"
"1687","BH0K6SxPnY3wTRB7tA27hQ",3,"Restaurants, Chinese, Seafood, Thai","crab"
"1688","0QCmxnnuhv-imac5uDeVHw",3,"Restaurants, Chinese","crab"
"1689","4HZdHS6I0XyNVRvvXC-G1A",1,"Restaurants, Chinese","crab"
"1690","K6AKMjAdCSe8xllsbyeL9Q",2,"Bubble Tea, Chinese, Fast Food, Tea Rooms, Restaurants, Food","crab"
"1691","jKxES7iLV63H_PfyGVGIDw",2,"Restaurants, Chinese","crab"
"1692","njngMI0mhAGJ-kH0oo68Ow",5,"Restaurants, Thai, Chinese","crab"
"1693","4FN50LnQ8Q8jz1Yimb131g",5,"Japanese, Sushi Bars, Restaurants, Asian Fusion, Szechuan, Chinese","crab"
"1694","O5MzWfMWDeEwkzNVeKdCfg",5,"Restaurants, Chinese","crab"
"1695","q7jC-6uH7IieKu8PcT2gBA",4,"Chinese, Restaurants, Soup, Noodles","crab"
"1696","UzSXgaJjOrtdWATtzgPWqQ",5,"Chinese, Restaurants","crab"
"1697","ElqLoKM__uU7DcYzRnMpNw",5,"Chinese, Restaurants","crab"
"1698","tetKWtLT0639lqnD9QJRKw",1,"Desserts, Food, Fast Food, Chinese, Restaurants","crab"
"1699","nrGop3jH9s3cq-RTiEWOGQ",5,"Chinese, Restaurants","crab"
"1700","cIoB6iinl48KDGCVwtCHoA",1,"Chinese, Restaurants","crab"
"1701","YufWhkZQPC6As55MuXTU8g",3,"Restaurants, Chinese","crab"
"1702","j1i7s55PmOFzJC3l6O8PiA",4,"Cantonese, Chinese, Restaurants","crab"
"1703","0BEaW7yAystJ2OG-S0jv-Q",1,"Chinese, Restaurants","crab"
"1704","pA3ltu4j31uatVu0_Gu1PQ",4,"Buffets, Restaurants, Chinese, Sushi Bars","crab"
"1705","o1TZ62VQ8RBoYv2B8v9UUg",3,"Chinese, Restaurants","crab"
"1706","w9h-pTp1K6JMos-xzl3Wyw",3,"Restaurants, Chinese","crab"
"1707","sfdDEPXrpsOaywcu2jhjoA",3,"Fast Food, Restaurants, Chinese","crab"
"1708","tHxs9U0YGxK7Pule96tDBQ",2,"Vietnamese, Thai, Chinese, Sushi Bars, Restaurants, Food","crab"
"1709","0DarxWxf-Cv0WT_EEWsM9w",5,"Seafood, Chinese, Restaurants","crab"
"1710","hHYyTe8ncqy9WLLgnl_30A",5,"Chinese, Sushi Bars, Restaurants, Buffets","crab"
"1711","3-HFGxmbzSax-NySJ_LzDg",4,"Japanese, Restaurants, Sushi Bars, Chinese","crab"
"1712","5NpmXRTEpi4ZOEK6LrYrGw",5,"Restaurants, Chinese","crab"
"1713","XE97VxjZoRxV6IM05grY0g",5,"Szechuan, Chinese, Restaurants","crab"
"1714","mofOjB6flg-eAWOFbOkHfQ",1,"Buffets, Sushi Bars, Restaurants, Chinese","crab"
"1715","bsme1TUoEQt5EDF7O6HBrg",1,"Chinese, Restaurants","crab"
"1716","pTvL6Upfp91J1ryrCZpzgg",5,"Buffets, Chinese, Restaurants","crab"
"1717","hh6OnxhTmfoyLo4prSNwBQ",4,"Restaurants, Chinese","crab"
"1718","WuxgvHDQ1aMIaAQ_1ciOXg",3,"Chinese, Restaurants","crab"
"1719","NYMUlUYYEb3H0nKsauj-yw",5,"Restaurants, Chinese, Japanese","crab"
"1720","c98EjK4wKpKrGrdZibPq2g",3,"Desserts, Food, Sushi Bars, Chinese, American (New), Restaurants, Buffets","crab"
"1721","7fiRVsawDX0vCpoMTbbxcQ",4,"Chinese, Restaurants","crab"
"1722","LG6vpg5Qx_DstY2aT8-O4Q",2,"Restaurants, Chinese","crab"
"1723","MBK1Ew_P30AD6hFpKHqX6w",1,"Restaurants, Chinese, Buffets","crab"
"1724","BNeS_hZfmdQWsqewj-LuDA",4,"Szechuan, Restaurants, Chinese, Taiwanese","crab"
"1725","AB6xAAxRRVS8tJgbW1aphw",1,"Buffets, Restaurants, Chinese","crab"
"1726","XUDOc980cjB0PZvVS-T6Eg",4,"Chinese, Asian Fusion, Sushi Bars, Restaurants","crab"
"1727","ldKrUirpZZ6JDnNwOwLpvw",2,"Sushi Bars, Chinese, Buffets, Restaurants","crab"
"1728","iKzXIGPzUAuM2hs2RXEQFw",5,"Specialty Food, Chinese, American (Traditional), Sushi Bars, Food, Seafood Markets, Japanese, Restaurants, Buffets","crab"
"1729","pyZkGdnTwpRh5tFWfdmQEg",4,"Chinese, Restaurants","crab"
"1730","XF2eTNV5RfzoSJQ-kRZJmA",2,"Chinese, Restaurants, Thai","crab"
"1731","7-Wlpm30PGCBIZtH2rOlew",2,"Thai, Vietnamese, Chinese, Restaurants","crab"
"1732","5wr_UtUUdF8L2UlaD1DhNQ",1,"Restaurants, Chinese","crab"
"1733","7toYPf5ZAjCkEuwaMPtDwQ",4,"Chinese, Restaurants","crab"
"1734","22SabxkOHG2gD4VuVlQR5Q",4,"Restaurants, Chinese, Japanese","crab"
"1735","fN3_baB8ixm9aG-Hrpd6Lw",5,"Restaurants, Chinese, Buffets","crab"
"1736","0I0yATfnNQJB-A-IPGgqDA",4,"Chinese, Restaurants, Modern European, Seafood, Asian Fusion","crab"
"1737","MJXN25eWW0U4E5aVUlAFCw",5,"Chinese, Restaurants","crab"
"1738","Uo088VV_nzeTBJEbCCUSFw",5,"Restaurants, Chinese","crab"
"1739","LTF14u6dfIyJQ41P-FooiA",5,"Restaurants, Chinese","crab"
"1740","6PPoODoXUyMULipVWnpJWw",5,"Chinese, Food, American (New), Seafood, Food Delivery Services, Restaurants","crab"
"1741","5ZqybrqiTdbANn2yI3B3VA",4,"Restaurants, Chinese","crab"
"1742","L-aDFoHDcVG1ImCoG361jw",2,"Chinese, Restaurants","crab"
"1743","vn5f16PcHU-feucWgK7r1g",4,"Japanese, Restaurants, Chinese","crab"
"1744","_-Z2zPiuhw3V2RixPZ89Cw",5,"Restaurants, Chinese, Dim Sum","crab"
"1745","kIaqY45GaVX136dXomREcg",5,"Thai, Chinese, Restaurants","crab"
"1746","u7fc6_zgJEnEq3rEkC1gBg",4,"Restaurants, Chinese","crab"
"1747","sReFrTIJ92iDprWD8dKAuw",1,"Restaurants, Szechuan, Chinese","crab"
"1748","I_vzg2V92U7wdD61tvGtpg",5,"Chinese, Restaurants","crab"
"1749","wlUiXdH1Cfj4do5kNxrOtw",4,"Chinese, Restaurants","crab"
"1750","Aqhy2ZYpEeJ61aIJH_iCxw",1,"Chinese, Restaurants","crab"
"1751","Q6Kp7sp3GXykifV2TjomZQ",2,"Chinese, Restaurants","crab"
"1752","jwuR0AGCw_BaM8uEkKyVEw",3,"Restaurants, Chinese","crab"
"1753","mTPC_emDlTlfwr5o8A9APw",4,"Restaurants, Chinese","crab"
"1754","cPfnF9PAvVjamEdZM3wTzA",4,"Restaurants, Chinese","crab"
"1755","u540gB8nSBDZez-Kb76G9w",4,"Juice Bars & Smoothies, Food, Nightlife, Restaurants, Sushi Bars, Bars, Chinese","crab"
"1756","e7oOEdxosDy5NG_XxdXVAg",4,"Chinese, Restaurants","crab"
"1757","XOjlj7fVauWibKrhXMS-uQ",3,"Restaurants, Chinese","crab"
"1758","Ef9crW61OYp2UJ0ysi3nEw",1,"Restaurants, Chinese","crab"
"1759","i5A6Bb9SpaYb3_Yr40Pk2g",3,"Chinese, Restaurants","crab"
"1760","6T6EpsPG7SXZ0qDUvp34wg",4,"Restaurants, Chinese","crab"
"1761","i17-RGooGWIad0y5YtaBtQ",5,"Chinese, Restaurants","crab"
"1762","hh1ed5ZU4-6NupSvORCccw",3,"Buffets, Restaurants, Sushi Bars, Japanese, Chinese","crab"
"1763","qbDaSyxDfUZNheucJym2Pg",4,"Seafood, Chinese, Restaurants, Japanese, Sandwiches, Sushi Bars","crab"
"1764","2Ql9YdeQstF79FLZyypDWQ",4,"Chinese, Restaurants","crab"
"1765","VKkK2Kn4wlF9ksUubH9M3A",4,"Chinese, Restaurants","crab"
"1766","JX1_mKHN38bjgQP0JB3fkg",3,"Restaurants, Seafood, Chinese","crab"
"1767","AZ_iSVHQdBiCTnMolLTg3Q",5,"Asian Fusion, Buffets, Chinese, Restaurants","crab"
"1768","t_yiQnxUDdPPCN2z4QyezA",5,"Restaurants, Chinese, Taiwanese, Dim Sum","duck"
"1769","8cjXEmuqgCbIRudb2D52qw",5,"Cantonese, Restaurants, Dim Sum, Chinese","duck"
"1770","UPSzbM6D2SkarWAINq1I9A",2,"Restaurants, Vietnamese, Chinese","duck"
"1771","VGxJbglGlx-a7Gdc55Q6jQ",5,"Restaurants, Japanese, Sushi Bars, Chinese, Steakhouses","duck"
"1772","SWDEdiv_v1QppobT1YnEPA",5,"Restaurants, Chinese","duck"
"1773","1MrJJ9tyNyfFrxaNZ67xFg",5,"Restaurants, Sushi Bars, American (New), Japanese, Chinese, Steakhouses","duck"
"1774","asCPMMAA1wW3GJvrPA4fTA",1,"Restaurants, Chinese","duck"
"1775","aHVhlCvmlNnnPf-LgclNNA",4,"Chinese, Restaurants","duck"
"1776","mqiHZYNXnMLaEK87JZOzmA",5,"Restaurants, Chinese","duck"
"1777","z9lOfnUorcbWR_xS0DSeHw",4,"Szechuan, Thai, Chinese, Town Car Service, Transportation, Hotels & Travel, Local Services, Day Spas, Septic Services, Restaurants, Asian Fusion, Limos, Beauty & Spas, Seafood, Soup, Dim Sum","duck"
"1778","2cetuQgbP1Bnzm-uMRlocQ",1,"Vietnamese, Chinese, Asian Fusion, Noodles, Restaurants, Nightlife, Karaoke, Bars","duck"
