"business_id","stars","RestaurantsAttire","RestaurantsTakeOut","BusinessAcceptsCreditCards","NoiseLevel","GoodForKids","RestaurantsReservations","RestaurantsGoodForGroups","RestaurantsPriceRange2","HasTV","Alcohol","BikeParking","RestaurantsDelivery","ByAppointmentOnly","OutdoorSeating","Caters","WheelchairAccessible","WiFi","BYOB","Corkage","RestaurantsTableService","BusinessAcceptsBitcoin","HappyHour","DogsAllowed","CoatCheck","Music","BestNights","HairSpecializesIn","AcceptsInsurance","BYOBCorkage","DriveThru","GoodForDancing","Smoking","AgesAllowed","DietaryRestrictions","RestaurantsCounterService","Open24Hours"
"hMTzciZhfmugG2EVAPANcg",3.5,"'casual'","True","True","'quiet'","True","False","True","2","True","'none'","False","True",NA,"False",NA,NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M-ArbQUROY2OgeSQBBDLmw",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"t_SvwKRaMyNHj2NOMvMv1Q",4.5,"'casual'","True","True","'quiet'","True","False","True","1","False","'none'","True","False",NA,"False","True","True","'free'",NA,NA,"True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9X3XAKb51B4meUDC_NFnsA",5,"'casual'","True","True",NA,"True","False","True","1",NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mge4KiFP09sWeKpbM6J65w",4.5,"'casual'","True","True","'quiet'","True","False","True","2","True",NA,NA,"False",NA,"False",NA,NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bD_vqSSU_abcCT0oCzN1xA",2.5,"'casual'","True","True","'average'","True","False","True","1","True","'none'","True","False",NA,"True","True",NA,"'no'",NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bO3VN1ct-6zD8Pd0AS38rg",2,"'casual'","True","True","'very_loud'","True","False","False","1","True","'none'","False","False",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5E37qENVklkwAMHmIwc_IA",4.5,"'casual'","True","False","'quiet'","True","False","True","2","True","'none'","True","False",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jIc8lKpK0S265D18cgQKEw",3,"'casual'","True","True","'average'","True","True","True","2","False","'full_bar'","True","False",NA,"False","True",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"'no'",NA,NA,NA,NA,NA,NA,NA
"YU7KZJP0LsLcvU4eIHhtfw",3.5,"'casual'","True","False","'quiet'","True","False","True","1","True","'none'",NA,"False",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"q3LFQHq0DPDA9PSLE7khnQ",4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fjE-jiwnTQysz-rLl6YMQg",4,"'casual'","True","True","'quiet'","True","False","False","1","True","'none'","False","True",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X4YG1pu1MDVSi07S3i4YCA",4,"'casual'","True","False","'quiet'","True","False","False","1","False","'none'","False","False",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"p2X4WdGMsi26t_6hN3Hz4w",3.5,"'casual'","True","True","'quiet'","True","True","True","2","True","'none'","True","True",NA,"False","True",NA,"'free'",NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rcnjeruxT_-zThMekbMUbA",2.5,"'casual'","True","True",NA,"True","False","True","1","True",NA,NA,"False",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tHsrPOEx-VY6a6urWWT0Xw",2,"'casual'","False","True",NA,"False","False","False",NA,NA,NA,NA,"False",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"U6ure4FjwC9lOKmlZw6gTQ",3.5,"'casual'","True","True","'quiet'","True","False","True","1","True","'none'","True","True",NA,"False","False",NA,"'no'",NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,"'no'",NA,NA,NA,NA,NA,NA,NA
"jIujTHt4Mr-ygwpBDGHmFg",4,"'casual'","True","True","'average'","True","False","False","1","False","'none'","False","False",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dHJ4PT5C9mr6QPs4o_DaSA",3.5,"'casual'","True","True","'average'","True","True","True","2","True","'full_bar'","True","False",NA,"False",NA,NA,"'free'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sAhKuHKCKu9p8gy9vVsXnA",3,"'casual'","True","True","'quiet'","True","False","True","1","True","'beer_and_wine'",NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"php_sWMWyXs7Qi5UyTUrLg",3.5,"'casual'","True","True","'quiet'","True",NA,"False","1",NA,"'none'",NA,"False",NA,"False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PT0N41nUD3CErvn046JEhg",4.5,"'casual'",NA,NA,NA,"True",NA,NA,NA,NA,"'none'",NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UzW_6PaLFzPjP7_2Czk3Wg",3.5,"'casual'","True","True","'average'","True","True","True","2","True",NA,"False","False",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dqnShtl304m2oO1Nel5GSg",4.5,NA,NA,"True","'quiet'",NA,NA,NA,"2",NA,NA,"False",NA,"False",NA,NA,"True","'free'",NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA
"xMn3YvKFLqpBab0icUou1g",4,"'casual'","True","True",NA,"False","False","False","1","False","'none'",NA,"True",NA,"False","False","False","'no'",NA,NA,"False",NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sOaeX1zQWuqbPcclvjtdeA",3,"'casual'","True","True","'average'","True","True","True","2","True","'full_bar'","False","True",NA,"False","True",NA,"'free'",NA,NA,"True",NA,"True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"keQlXWfz2K7GukqaReVyow",3.5,"'casual'","True","True","'average'","True","True","True","2","True","'full_bar'","True","True",NA,"False","False",NA,"'free'",NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"y9_8s2b5ahsF0elT86K4Fw",3,"'casual'","True","True","'quiet'","True","False","True","1","True",NA,NA,"True",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m5t6Ork5uMHRvIlCmP6ULQ",3,"'casual'","True","True",NA,"True","False","False","1","True",NA,"False","True",NA,"False",NA,NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4wzfwVrijdT--mWTESjw9g",4,"'casual'","True","True","'quiet'","True","False","False","1",NA,"'none'","True","False",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"R-nmyxEGu4fYGJ2JFbMwlQ",3,NA,"True","True",NA,"True",NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6vVkSaymw-4MOTPh68HN3Q",3.5,"'casual'","True","True","'average'","True","False","True","1","True","'none'",NA,"False",NA,"False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wqdws1zeQYTzV_7jq1a0hw",3,"'casual'","True","True","'quiet'","True",NA,"False","1","True","'none'",NA,"True",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HbtpJdgRLQcfn2HhqC7wAA",3,"'casual'","True","True","'quiet'","True","False","True","1","False","'beer_and_wine'",NA,"True",NA,"False","True",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QeJAGJNbaqFuMusPTCoBMA",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"iiEjVLb4JDLE2xl8YGR-Gw",3.5,"'casual'","True","True","'quiet'","True","False","True","2","False","'none'","False","True",NA,"False","False",NA,"'no'",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hQMx2ZbGAa_oxJNpnTZf8Q",3.5,"'casual'","True","True","'average'","True","False","False","1","False","'none'","True","True",NA,"True","True","False","'no'",NA,NA,"True",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CQJGl8n0wqL8WSEsG_yqDg",3,"'casual'","True","True","'quiet'","True","True","False","1","True","'none'","True","True",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"uoV4aDfXbRmvyHSezdn--w",3.5,"'casual'","True","True","'average'","True","False","True","1","True","'beer_and_wine'","True","True",NA,"False","True",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cCBySJPR4i7WFfEt8gjArg",3.5,"'casual'","True","True","'quiet'","True","False","True","2","False","'beer_and_wine'","True","True",NA,"False",NA,NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VHtYVZN4-85odLn1T6Z_nA",3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Z5T-muBHTERxj3jFqhiLHw",4,"'casual'","True","True","'quiet'","True","True","True","2","True","'full_bar'","False","False",NA,"False","False","True","'no'",NA,NA,"True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1Vbt1GsmtQm2dkC4A2L_-g",4,"'casual'","True","True","'quiet'","True","False","True","1","True","'none'","True","False",NA,"False","True","False","'free'",NA,NA,"True",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5rb2tq_AhxQuRYu_bh464g",3,"'casual'","True","True","'average'","True","True","True","2","True","'full_bar'","True","True",NA,"True","False",NA,"'free'",NA,NA,"True",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FeigEbRVs3d_WoMVUhIT7g",2.5,"'casual'","True","True","'average'","False","True","True","2","True","'full_bar'","False","False",NA,"True",NA,NA,"'no'",NA,NA,"True",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8C65DwwnazwYB2z9naHyaw",3,"'casual'","True","True","'quiet'","True","True","True","2","False","'full_bar'","True","False",NA,"False","True","True","'no'",NA,NA,"True","False",NA,"False",NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA
"bRy4yyU0XXcOJRX5tGQ_dg",4,"'casual'","True","True","'average'","True","False","True","1","True","'none'","True","False",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35AWV2l8s2DbBxKbexPU7A",3,"'casual'","True","True","'quiet'","True","False","False","1","True","'none'","True","True",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"qd1QvLRMJMPRQIdhyWmhRg",3,"'casual'","True","True","'average'","True","False","True","2","False","'none'",NA,"False",NA,"False","False","True","'no'",NA,NA,"True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7XUDdyFFriUkoSTGBYp1ag",4.5,NA,"True",NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mF2EW3twSrFPmT_RVV1-Qg",3,"'casual'","True","True","'average'","True","True","True","2","True","'full_bar'","True","True",NA,"False","False",NA,"'free'",NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1ofeAP5vdjnOSeO5S2pzSg",2.5,"'casual'","True","True",NA,"True",NA,"True","1","True",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IpQG7s5l7ba5NxyzTxn7pg",4,"'casual'","True","True","'average'","True","True","True","2","True","'full_bar'","True","False",NA,"False","True",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"XaTts7L8g57_odPEFuwkOw",3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-Is6Ney1wmsJAjvDdkaaaQ",3,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4lHIz3Z-6lAICc_1wq25-A",3,"'casual'","True","True","'quiet'","True","False","True","1","True","'none'",NA,"False",NA,"False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8LUKD_9rkJoUIIuT9uiDbA",4,"'casual'","True","True","'quiet'","True","False","True","2","True","'none'","True","True","False","False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1qQ5VkxiBUjbGGdpBN-PUQ",2.5,"'casual'","True","True","'average'","True","False","True","2","False","'none'","True","True",NA,"False",NA,"True","'no'",NA,NA,"False","False",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bCa0CY4F74N5lCEVOquKkg",4,"'casual'","False","True","'average'","False","True","True","2","False","'full_bar'","True","False",NA,"True","False","True","'no'",NA,NA,"True",NA,"True",NA,"False","{'dj': False, 'background_music': True, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}",NA,NA,NA,NA,"False","'no'",NA,NA,NA,NA
"a39B-BfbCipNkNH7vwCfug",4,"'casual'","True","True","'average'","True","False","True","1","False","'none'","True","False","False","False","False","True","'no'",NA,NA,"False","False","False","False","False","{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}",NA,NA,NA,NA,"False","'no'",NA,NA,NA,NA
"YAhRuV3oRkwGk3Or9PJ3Ww",3,"'casual'","True","True","'quiet'","True","False","True","2","True",NA,NA,"False",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4XGjbI2Ggi-kdgt9eZR83w",2.5,"'casual'","True","True","'average'","True","False","True","2","False","'beer_and_wine'","True","True",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M5rnBQaFtjYTn3T9NIZwcA",3.5,"'casual'","True","True","'average'","True","False","True","1","True","'none'","True","False",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VxwcmqZ56tzPr7ZbLxlhTw",3,"'casual'","True","True","'average'","True","False","True","1","True","'none'","True","True",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"giiWXI4DcXIdvoGmeIOeEQ",3,NA,"True","True",NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,"True",NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"_AKdBFzkl7GY-daxUCCbVA",3,"'casual'","True","True","'average'","True","True","True","2","True","'full_bar'","True",NA,NA,"True","True",NA,"'no'",NA,NA,"True",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5qtc1s-TKdgzPccKwY4SRw",3,"'casual'","True","True","'loud'","True",NA,"True","2",NA,"'full_bar'",NA,"True",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"uno5w5Zkhwn-yFkJgFuYOw",4.5,"'casual'","True","True","'quiet'","True","False","False","1","True","'none'","False","False",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bfF90MspMbqLWdcEU9JLcg",3,"'casual'","True","True","'average'","True","True","True","2","True","'full_bar'","True","False",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fVLWfO97Ddac26ptnMuE3A",3,"'casual'","True","True","'quiet'","True","False","True","1","True","'none'",NA,"False",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ve7-f5urgRoFvhoez9eUjA",4.5,"'casual'","True","True","'quiet'","True","True","True","2","True","'full_bar'","False","False",NA,"False","True",NA,"'no'",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"afdthOntL8hfhomIFX-NWg",3,"'casual'","True","True","'average'","True","False","True","2","True","'none'","True","True",NA,"False","True",NA,"'free'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DwmAsemahJywywhuqv5J1Q",4,"'casual'","True","True","'average'","True","True","True","2","False","'none'","True","True",NA,"False","True","False","'no'",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"h9O1Q4kEklvYdwVsffTpMA",4,"'casual'","True","True","'quiet'","True","False","False","1","True","'none'","False","True",NA,"False",NA,NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OHuo-yqHdtJMAnkNLyp34g",4,NA,"True","True",NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"z3hD4GX5gSJtuqNhN-o2cg",4,"'casual'","True","True","'quiet'","True","False","True","1","True","'none'","True","True",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S1mm3JFYmuewmKfUK8M8iw",3.5,NA,"True","True",NA,"False","False",NA,"2","True",NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fjRVqTl82Sql3GarA_QzIg",3.5,NA,"True","True","'average'","True",NA,"True","2","True","'full_bar'",NA,"False",NA,"True",NA,NA,"'free'",NA,NA,"True",NA,"True","False",NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA
"4v_RbefzvGkixXXJkn-bzw",4,"'casual'","True","True","'quiet'","True","True","True","2","False","'beer_and_wine'","True","False",NA,"False","False",NA,"'no'",NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6tY0tn39Mb8FCLYBAXXOUw",3.5,"'casual'","True","True","'quiet'","True","False","True","2","False","'none'","False","True",NA,"False","False",NA,"'free'",NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WdtmkT5lWzW167T3rBxKsw",3,"'casual'","True","True","'quiet'","True","False","False","1","True","'none'","True","False",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fZadRslL_7WwgZfVD6DYnw",4,"'casual'","True","False","'quiet'","True","False","True","2","True","'beer_and_wine'","False","False",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vzwTXHLB5iTL2TlW6oVfUQ",3,"'casual'","True","True","'quiet'","True","False","True","2","False",NA,NA,"True",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PNdjgI6mZYXKCTBKiVQMRg",2,"'casual'","True","True","'quiet'","True",NA,NA,"1",NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"e-finkL51hroOJ0GZ8jcXA",2.5,"'casual'","True","True","'average'","True",NA,"True","1","False",NA,NA,"True",NA,NA,NA,NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zKJ4KcZAfTNBIM7OvkVv3A",3,"'casual'","True","True","'quiet'","True",NA,"True","2","True","'beer_and_wine'",NA,"True",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"XJo_kPFlbuORqL-mE2Ny6w",3,"'casual'","True","True","'average'","True","True","True","2","True","'full_bar'","True","False",NA,"True","False",NA,"'free'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gyDTYm_NDWXEHBPGnL-oRQ",3,"'casual'","True","True","'average'","True","False","True","1","True","'beer_and_wine'","True","True",NA,"False","True",NA,"'free'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UoAPfKoSKJ8B5uXZ2prfeQ",3.5,"'casual'","True","True","'quiet'","True",NA,NA,"2","True",NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cUfSGsjKP7ma8FbFqTmZLA",4.5,"'casual'","True","True",NA,"True","False","False","2","True",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cPcUqzaNRtTLIq0E6LRqfg",3.5,"'casual'","True","True","'average'","False","False","True","1","False","'none'",NA,"False",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cxVp-a28Cp7lavjaPMvK5w",3.5,"'casual'","True","True","'average'","False","True","True","2","True","'full_bar'","False","True",NA,"False","False","True","'free'",NA,NA,"True","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jDehhKtVZa62k32WHbnc2A",3.5,"'casual'","True","True","'average'","True","True","True","2","True","'beer_and_wine'","True","True",NA,"False","True",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VUDwlypqw1-DTK_lfEP4jg",2.5,"'casual'","True","True","'quiet'","True","True","True","2","True","'none'","True","True",NA,"False","True",NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"_baq5LloRpwIxKLaRLOA1g",3.5,"'casual'","True","True","'average'","True",NA,"True","1",NA,NA,NA,"False",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bLh4ysq5RsbzCNSjqHhwyw",3,"'casual'","True","True","'quiet'","True","False","True","2","True","'full_bar'","True","True",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"'no'",NA,NA,NA,NA,NA,NA,NA
"baedk40VCeup34ltsDsAHA",4,"'casual'","True","True","'quiet'","True","False","False","1","True","'none'",NA,"True",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GV5jI4xbBLNiqujLIFrcuw",4,"'casual'","True","True","'average'","True","False","False","2","True","'none'","True","True",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ui4fyPJ_HRm4HPkEmIHQOA",4,"'casual'","True","True","'quiet'","True","False","True","1","True","'none'",NA,"True",NA,"False",NA,NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3BkMnrNVkG_szOP0wQlX5A",1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
